ticker,event_date,side,threshold,pre_vol,signal_ratio,hold_type,hold_value,stop_loss,profit_target,entry_ts,exit_ts,entry_px,exit_px,stock_ret,market_ret,excess_ret,exit_reason,side_label
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.05,0.05,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.05,0.1,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.05,0.2,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.1,,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.1,0.01,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.1,0.03,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.1,0.05,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.1,0.1,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.1,0.2,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.2,,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.2,0.01,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.2,0.03,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.2,0.05,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.2,0.1,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,5,0.2,0.2,2022-02-03 10:03:00,2022-02-03 10:08:00,119.44,119.82,-0.0031815137307433794,-0.0006433293402545726,-0.002538184390488807,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,,,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,,0.01,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,,0.03,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,,0.05,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,,0.1,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,,0.2,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.01,,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.01,0.01,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.01,0.03,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.01,0.05,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.01,0.1,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.01,0.2,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.03,,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.03,0.01,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.03,0.03,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.03,0.05,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.03,0.1,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.03,0.2,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.05,,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.05,0.01,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.05,0.03,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.05,0.05,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.05,0.1,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.05,0.2,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
TMUS,2022-02-02,-1,0.5,0.022748381235970172,-0.5055286577955898,intraday,15,0.1,,2022-02-03 10:03:00,2022-02-03 10:18:00,119.44,119.15,0.002427997320830433,0.0030280846532677597,-0.0006000873324373268,time_exit,short
